attachment_id,filename,url,used_by,local_path,bytes,status
428,LDAN-01.jpg,https://tuexhibidor.cl/wp-content/uploads/2014/11/LDAN-01.jpg,post_content_class,export/wp-media-en-uso/2014/11/LDAN-01.jpg,9834461,ok
430,LDAN-02.jpg,https://tuexhibidor.cl/wp-content/uploads/2014/11/LDAN-02.jpg,product_thumbnail; post_content_class,export/wp-media-en-uso/2014/11/LDAN-02.jpg,1714838,ok
431,LDAN-03.jpg,https://tuexhibidor.cl/wp-content/uploads/2014/11/LDAN-03.jpg,product_thumbnail; product_gallery; post_content_class,export/wp-media-en-uso/2014/11/LDAN-03.jpg,11124268,ok
438,PNM-001.jpg,https://tuexhibidor.cl/wp-content/uploads/2014/11/PNM-001.jpg,product_gallery,export/wp-media-en-uso/2014/11/PNM-001.jpg,10519265,ok
439,PNM-002.jpg,https://tuexhibidor.cl/wp-content/uploads/2014/11/PNM-002.jpg,product_thumbnail; product_gallery,export/wp-media-en-uso/2014/11/PNM-002.jpg,10917086,ok
442,7XNL-01.jpg,https://tuexhibidor.cl/wp-content/uploads/2014/11/7XNL-01.jpg,product_thumbnail; product_gallery,export/wp-media-en-uso/2014/11/7XNL-01.jpg,8476897,ok
443,7XNL-02.jpg,https://tuexhibidor.cl/wp-content/uploads/2014/11/7XNL-02.jpg,product_gallery,export/wp-media-en-uso/2014/11/7XNL-02.jpg,8243277,ok
447,342-CB2414B-01.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/342-CB2414B-01.jpg,product_gallery,export/wp-media-en-uso/2019/05/342-CB2414B-01.jpg,2653236,ok
448,342-CB2414B-02.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/342-CB2414B-02.jpg,product_thumbnail; product_gallery; option_serialized,export/wp-media-en-uso/2019/05/342-CB2414B-02.jpg,2399864,ok
450,LED3R-01.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/LED3R-01.jpg,product_gallery; option_serialized,export/wp-media-en-uso/2019/05/LED3R-01.jpg,2160364,ok
451,LED3R-02.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/LED3R-02.jpg,product_thumbnail; product_gallery,export/wp-media-en-uso/2019/05/LED3R-02.jpg,1965894,ok
453,L-2442S-01.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-2442S-01.jpg,product_thumbnail; product_gallery,export/wp-media-en-uso/2019/05/L-2442S-01.jpg,3485232,ok
454,L-2442S-02.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-2442S-02.jpg,product_gallery,export/wp-media-en-uso/2019/05/L-2442S-02.jpg,2945196,ok
457,P-M1H-01.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/P-M1H-01.jpg,product_thumbnail; product_gallery,export/wp-media-en-uso/2019/05/P-M1H-01.jpg,1000327,ok
458,P-M1H-02.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/P-M1H-02.jpg,product_gallery,export/wp-media-en-uso/2019/05/P-M1H-02.jpg,861523,ok
460,L-MD2-01.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-MD2-01.jpg,product_gallery,export/wp-media-en-uso/2019/05/L-MD2-01.jpg,1560061,ok
461,L-MD2-02.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-MD2-02.jpg,product_thumbnail; product_gallery,export/wp-media-en-uso/2019/05/L-MD2-02.jpg,1217658,ok
462,L-MD-03.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-MD-03.jpg,product_gallery; option_class,export/wp-media-en-uso/2019/05/L-MD-03.jpg,762368,ok
464,L-ML-01.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-ML-01.jpg,product_thumbnail; product_gallery,export/wp-media-en-uso/2019/05/L-ML-01.jpg,3580087,ok
465,L-ML-02.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-ML-02.jpg,product_gallery,export/wp-media-en-uso/2019/05/L-ML-02.jpg,3186757,ok
466,L-ML-03.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-ML-03.jpg,product_gallery,export/wp-media-en-uso/2019/05/L-ML-03.jpg,1747193,ok
468,L-M6-01.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-M6-01.jpg,product_gallery,export/wp-media-en-uso/2019/05/L-M6-01.jpg,1726858,ok
469,L-M6-02.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-M6-02.jpg,product_thumbnail:TUE-AR-039; product_gallery,export/wp-media-en-uso/2019/05/L-M6-02.jpg,1641734,ok
472,L-ME3-01.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-ME3-01.jpg,product_thumbnail; product_gallery,export/wp-media-en-uso/2019/05/L-ME3-01.jpg,1680893,ok
473,L-ME3-02.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-ME3-02.jpg,product_gallery,export/wp-media-en-uso/2019/05/L-ME3-02.jpg,1954264,ok
474,L-ME3-03-1.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-ME3-03-1.jpg,product_gallery,export/wp-media-en-uso/2019/05/L-ME3-03-1.jpg,5617336,ok
476,HE14-01.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/HE14-01.jpg,product_gallery,export/wp-media-en-uso/2019/05/HE14-01.jpg,2206815,ok
477,HE14-02.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/HE14-02.jpg,product_thumbnail; product_gallery,export/wp-media-en-uso/2019/05/HE14-02.jpg,2017517,ok
478,HE14-03.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/HE14-03.jpg,product_gallery,export/wp-media-en-uso/2019/05/HE14-03.jpg,2360362,ok
480,251-T2B-02.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/251-T2B-02.jpg,product_thumbnail; product_gallery,export/wp-media-en-uso/2019/05/251-T2B-02.jpg,5652244,ok
481,251-T2B-03.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/251-T2B-03.jpg,product_gallery,export/wp-media-en-uso/2019/05/251-T2B-03.jpg,6470101,ok
482,251-T2B-04.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/251-T2B-04.jpg,product_gallery,export/wp-media-en-uso/2019/05/251-T2B-04.jpg,5180383,ok
485,L-CR6-01.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-CR6-01.jpg,product_gallery,export/wp-media-en-uso/2019/05/L-CR6-01.jpg,1669986,ok
486,L-CR6-02.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-CR6-02.jpg,product_thumbnail; product_gallery,export/wp-media-en-uso/2019/05/L-CR6-02.jpg,2180487,ok
487,L-CR6-03.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-CR6-03.jpg,product_gallery; post_content_class,export/wp-media-en-uso/2019/05/L-CR6-03.jpg,1114218,ok
489,7-BB1-01.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/7-BB1-01.jpg,product_gallery,export/wp-media-en-uso/2019/05/7-BB1-01.jpg,2400579,ok
490,7-BB1-03.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/7-BB1-03.jpg,product_thumbnail; product_gallery,export/wp-media-en-uso/2019/05/7-BB1-03.jpg,3524473,ok
491,7-BB1-04.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/7-BB1-04.jpg,product_gallery,export/wp-media-en-uso/2019/05/7-BB1-04.jpg,3121197,ok
493,7-88D-01.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/7-88D-01.jpg,product_gallery,export/wp-media-en-uso/2019/05/7-88D-01.jpg,1932177,ok
494,7-88D-02.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/7-88D-02.jpg,product_thumbnail; product_gallery,export/wp-media-en-uso/2019/05/7-88D-02.jpg,2904399,ok
495,7-88D-03.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/7-88D-03.jpg,product_gallery,export/wp-media-en-uso/2019/05/7-88D-03.jpg,3082946,ok
497,L-F13A-01-1.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-F13A-01-1.jpg,product_thumbnail; product_gallery,export/wp-media-en-uso/2019/05/L-F13A-01-1.jpg,1920748,ok
498,L-F13A-02.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-F13A-02.jpg,product_gallery,export/wp-media-en-uso/2019/05/L-F13A-02.jpg,1790094,ok
499,L-F13A-03.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-F13A-03.jpg,product_gallery,export/wp-media-en-uso/2019/05/L-F13A-03.jpg,1555846,ok
501,L-F13B-01.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-F13B-01.jpg,product_gallery,export/wp-media-en-uso/2019/05/L-F13B-01.jpg,2323416,ok
502,L-F13B-02.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-F13B-02.jpg,product_gallery,export/wp-media-en-uso/2019/05/L-F13B-02.jpg,2779539,ok
503,L-F13B-03.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-F13B-03.jpg,product_thumbnail; product_gallery,export/wp-media-en-uso/2019/05/L-F13B-03.jpg,3460336,ok
505,L-BS5-01.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-BS5-01.jpg,product_thumbnail; product_gallery,export/wp-media-en-uso/2019/05/L-BS5-01.jpg,7433524,ok
506,L-BS5-02.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-BS5-02.jpg,product_gallery,export/wp-media-en-uso/2019/05/L-BS5-02.jpg,3366347,ok
507,L-BS5-03.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-BS5-03.jpg,product_gallery,export/wp-media-en-uso/2019/05/L-BS5-03.jpg,4540972,ok
512,L-HE12-01.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-HE12-01.jpg,product_gallery,export/wp-media-en-uso/2019/05/L-HE12-01.jpg,3278067,ok
513,L-HE12-02.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-HE12-02.jpg,product_gallery,export/wp-media-en-uso/2019/05/L-HE12-02.jpg,3225759,ok
514,L-HE12-03.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-HE12-03.jpg,product_gallery,export/wp-media-en-uso/2019/05/L-HE12-03.jpg,2659303,ok
515,L-HE12-04.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-HE12-04.jpg,product_thumbnail; product_gallery,export/wp-media-en-uso/2019/05/L-HE12-04.jpg,4134134,ok
522,P-SC25-01.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/P-SC25-01.jpg,product_thumbnail,export/wp-media-en-uso/2019/05/P-SC25-01.jpg,3934291,ok
531,L-H234-01.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-H234-01.jpg,product_thumbnail; product_gallery,export/wp-media-en-uso/2019/05/L-H234-01.jpg,3226407,ok
532,L-H234-02.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-H234-02.jpg,product_gallery,export/wp-media-en-uso/2019/05/L-H234-02.jpg,3571932,ok
533,L-H234-03.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-H234-03.jpg,product_gallery,export/wp-media-en-uso/2019/05/L-H234-03.jpg,2899727,ok
535,L-ME4-01.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-ME4-01.jpg,product_thumbnail; product_gallery,export/wp-media-en-uso/2019/05/L-ME4-01.jpg,2783455,ok
536,L-ME4-02.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/L-ME4-02.jpg,product_gallery,export/wp-media-en-uso/2019/05/L-ME4-02.jpg,2501040,ok
575,cropped-the-exhibidor-logo.png,https://tuexhibidor.cl/wp-content/uploads/2019/06/cropped-the-exhibidor-logo.png,site_icon; post_content_url,export/wp-media-en-uso/2019/06/cropped-the-exhibidor-logo.png,17238,ok
756,tue-bc-001-bandeja-para-charms-encantos-cuadros-5-cm-x-5-cm-35-cuadros.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/tue-bc-001-bandeja-para-charms-encantos-cuadros-5-cm-x-5-cm-35-cuadros.jpg,site_catalog; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/tue-bc-001-bandeja-para-charms-encantos-cuadros-5-cm-x-5-cm-35-cuadros.jpg,16670,ok
758,tue-bc-002-bandeja-para-charms-encantos-cuadros-5-cm-x-5-cm-35-cuadros.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/tue-bc-002-bandeja-para-charms-encantos-cuadros-5-cm-x-5-cm-35-cuadros.jpg,site_catalog; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/tue-bc-002-bandeja-para-charms-encantos-cuadros-5-cm-x-5-cm-35-cuadros.jpg,52191,ok
760,tue-bc-003-bandeja-para-charms-encantos-con-tapa-removible-cuadros-5-cm-.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/tue-bc-003-bandeja-para-charms-encantos-con-tapa-removible-cuadros-5-cm-.jpg,site_catalog; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/tue-bc-003-bandeja-para-charms-encantos-con-tapa-removible-cuadros-5-cm-.jpg,21675,ok
772,tue-an-011-set-de-cilindros-para-anillos.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/tue-an-011-set-de-cilindros-para-anillos.jpg,site_catalog; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/tue-an-011-set-de-cilindros-para-anillos.jpg,168142,ok
784,tue-an-016-exhibidor-hexagonal-para-14-anillos.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/tue-an-016-exhibidor-hexagonal-para-14-anillos.jpg,site_catalog; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/tue-an-016-exhibidor-hexagonal-para-14-anillos.jpg,38913,ok
798,tue-pu-022-exhibidor-para-pulseras-rigidas-altura-3-cm.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/tue-pu-022-exhibidor-para-pulseras-rigidas-altura-3-cm.jpg,site_catalog; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/tue-pu-022-exhibidor-para-pulseras-rigidas-altura-3-cm.jpg,175115,ok
808,tue-pu-027-exhibidor-de-pulseras-con-doble-soporte-horizontal-sencillo.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/tue-pu-027-exhibidor-de-pulseras-con-doble-soporte-horizontal-sencillo.jpg,site_catalog; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/tue-pu-027-exhibidor-de-pulseras-con-doble-soporte-horizontal-sencillo.jpg,108554,ok
812,tue-pu-029-te-exhibidor-de-pulseras-sencillo.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/tue-pu-029-te-exhibidor-de-pulseras-sencillo.jpg,site_catalog; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/tue-pu-029-te-exhibidor-de-pulseras-sencillo.jpg,62458,ok
820,tue-re-033-accesorio-para-pulseras-reloj-vertical.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/tue-re-033-accesorio-para-pulseras-reloj-vertical.jpg,site_catalog; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/tue-re-033-accesorio-para-pulseras-reloj-vertical.jpg,67544,ok
847,tue-ba-034-exhibidor-plano-para-21-pares-de-aros.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/tue-ba-034-exhibidor-plano-para-21-pares-de-aros.jpg,site_catalog; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/tue-ba-034-exhibidor-plano-para-21-pares-de-aros.jpg,114772,ok
851,tue-s-035-accesorio-para-aros-l-ml.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/tue-s-035-accesorio-para-aros-l-ml.jpg,site_catalog; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/tue-s-035-accesorio-para-aros-l-ml.jpg,66938,ok
855,tue-s-037-accesorio-para-aros-l-md22.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/tue-s-037-accesorio-para-aros-l-md22.jpg,site_catalog; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/tue-s-037-accesorio-para-aros-l-md22.jpg,91783,ok
922,xnl-e-35-2.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/xnl-e-35-2.jpg,product_gallery; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/xnl-e-35-2.jpg,832279,ok
923,xnl-e-35.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/xnl-e-35.jpg,product_gallery; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/xnl-e-35.jpg,822137,ok
925,PicsArt_02-11-11.46.30.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/PicsArt_02-11-11.46.30.jpg,post_content_class; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/PicsArt_02-11-11.46.30.jpg,173910,ok
926,PicsArt_02-11-11.48.29.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/PicsArt_02-11-11.48.29.jpg,post_content_class; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/PicsArt_02-11-11.48.29.jpg,172172,ok
928,PicsArt_10-03-12.56.53.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/PicsArt_10-03-12.56.53.jpg,post_content_class; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/PicsArt_10-03-12.56.53.jpg,531452,ok
929,PicsArt_10-03-12.57.34.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/PicsArt_10-03-12.57.34.jpg,post_content_class; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/PicsArt_10-03-12.57.34.jpg,305047,ok
930,PicsArt_10-03-12.55.39.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/PicsArt_10-03-12.55.39.jpg,post_content_class; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/PicsArt_10-03-12.55.39.jpg,366064,ok
932,PicsArt_10-13-07.06.57.png,https://tuexhibidor.cl/wp-content/uploads/2026/07/PicsArt_10-13-07.06.57.png,post_content_class; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/PicsArt_10-13-07.06.57.png,1642167,ok
933,PicsArt_10-13-07.03.02.png,https://tuexhibidor.cl/wp-content/uploads/2026/07/PicsArt_10-13-07.03.02.png,post_content_class; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/PicsArt_10-13-07.03.02.png,1639935,ok
943,PicsArt_09-06-08.32.24-1.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/PicsArt_09-06-08.32.24-1.jpg,post_content_class; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/PicsArt_09-06-08.32.24-1.jpg,410160,ok
944,PicsArt_10-25-09.43.21.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/PicsArt_10-25-09.43.21.jpg,post_content_class; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/PicsArt_10-25-09.43.21.jpg,71110,ok
945,PicsArt_10-25-09.43.54.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/PicsArt_10-25-09.43.54.jpg,post_content_class; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/PicsArt_10-25-09.43.54.jpg,164864,ok
947,PicsArt_09-06-08.28.28.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/PicsArt_09-06-08.28.28.jpg,post_content_class; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/PicsArt_09-06-08.28.28.jpg,118386,ok
948,PicsArt_09-06-08.29.56.png,https://tuexhibidor.cl/wp-content/uploads/2026/07/PicsArt_09-06-08.29.56.png,post_content_class; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/PicsArt_09-06-08.29.56.png,2511236,ok
